Ax, Ay, Az, Timestamp
106, 96, 68, 2023-09-25 3:26:40 PM
122, 126, 128, 2023-09-25 3:26:40 PM
123, 137, 158, 2023-09-25 3:26:40 PM
130, 127, 160, 2023-09-25 3:26:40 PM
125, 127, 160, 2023-09-25 3:26:40 PM
126, 126, 154, 2023-09-25 3:26:40 PM
127, 125, 153, 2023-09-25 3:26:40 PM
128, 123, 155, 2023-09-25 3:26:40 PM
130, 123, 153, 2023-09-25 3:26:40 PM
125, 123, 151, 2023-09-25 3:26:40 PM
126, 124, 154, 2023-09-25 3:26:40 PM
125, 125, 154, 2023-09-25 3:26:40 PM
125, 121, 152, 2023-09-25 3:26:40 PM
127, 118, 151, 2023-09-25 3:26:40 PM
123, 114, 149, 2023-09-25 3:26:41 PM
129, 95, 147, 2023-09-25 3:26:41 PM
150, 44, 136, 2023-09-25 3:26:41 PM
198, 85, 154, 2023-09-25 3:26:41 PM
160, 213, 154, 2023-09-25 3:26:41 PM
120, 165, 175, 2023-09-25 3:26:41 PM
134, 156, 159, 2023-09-25 3:26:41 PM
130, 135, 148, 2023-09-25 3:26:41 PM
137, 125, 154, 2023-09-25 3:26:41 PM
129, 128, 148, 2023-09-25 3:26:41 PM
126, 130, 154, 2023-09-25 3:26:41 PM
129, 127, 154, 2023-09-25 3:26:41 PM
131, 125, 152, 2023-09-25 3:26:41 PM
130, 125, 151, 2023-09-25 3:26:41 PM
132, 148, 157, 2023-09-25 3:26:41 PM
144, 205, 182, 2023-09-25 3:26:41 PM
157, 216, 180, 2023-09-25 3:26:41 PM
157, 112, 84, 2023-09-25 3:26:41 PM
169, 3, 135, 2023-09-25 3:26:41 PM
144, 64, 134, 2023-09-25 3:26:41 PM
107, 147, 157, 2023-09-25 3:26:41 PM
127, 134, 166, 2023-09-25 3:26:41 PM
129, 124, 151, 2023-09-25 3:26:41 PM
129, 120, 155, 2023-09-25 3:26:41 PM
126, 121, 151, 2023-09-25 3:26:42 PM
125, 118, 152, 2023-09-25 3:26:42 PM
128, 117, 154, 2023-09-25 3:26:42 PM
127, 121, 152, 2023-09-25 3:26:42 PM
129, 117, 152, 2023-09-25 3:26:42 PM
129, 117, 150, 2023-09-25 3:26:42 PM
128, 117, 151, 2023-09-25 3:26:42 PM
128, 118, 154, 2023-09-25 3:26:42 PM
128, 123, 158, 2023-09-25 3:26:42 PM
128, 121, 155, 2023-09-25 3:26:42 PM
127, 117, 149, 2023-09-25 3:26:42 PM
125, 118, 149, 2023-09-25 3:26:42 PM
125, 120, 150, 2023-09-25 3:26:42 PM
125, 124, 151, 2023-09-25 3:26:42 PM
126, 127, 151, 2023-09-25 3:26:42 PM
127, 123, 146, 2023-09-25 3:26:42 PM
129, 121, 147, 2023-09-25 3:26:42 PM
129, 120, 146, 2023-09-25 3:26:42 PM
129, 121, 151, 2023-09-25 3:26:42 PM
128, 120, 151, 2023-09-25 3:26:42 PM
129, 122, 153, 2023-09-25 3:26:42 PM
130, 119, 155, 2023-09-25 3:26:42 PM
133, 120, 156, 2023-09-25 3:26:42 PM
134, 118, 158, 2023-09-25 3:26:42 PM
134, 117, 158, 2023-09-25 3:26:42 PM
133, 121, 156, 2023-09-25 3:26:43 PM
133, 120, 155, 2023-09-25 3:26:43 PM
133, 121, 154, 2023-09-25 3:26:43 PM
133, 122, 156, 2023-09-25 3:26:43 PM
134, 122, 155, 2023-09-25 3:26:43 PM
135, 122, 155, 2023-09-25 3:26:43 PM
135, 123, 155, 2023-09-25 3:26:43 PM
135, 123, 153, 2023-09-25 3:26:43 PM
135, 122, 153, 2023-09-25 3:26:43 PM
134, 122, 154, 2023-09-25 3:26:43 PM
135, 123, 152, 2023-09-25 3:26:43 PM
134, 122, 151, 2023-09-25 3:26:43 PM
135, 122, 150, 2023-09-25 3:26:43 PM
134, 123, 149, 2023-09-25 3:26:43 PM
135, 122, 150, 2023-09-25 3:26:43 PM
